mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.12295420964558919,0.010809567741057945,0.010533332824707031,0.0011049137550110993,5,250,500,"{'max_depth': 5, 'min_samples_leaf': 250, 'min_samples_split': 500}",0.18795052862513098,0.17685580553132735,0.17075762695479413,0.17852132037041749,0.00711708843656777,36
0.11725711822509766,0.017564438494646985,0.010380268096923828,0.0002219545935516603,5,500,50,"{'max_depth': 5, 'min_samples_leaf': 500, 'min_samples_split': 50}",0.1787858538200733,0.1709186288650381,0.16393181422562658,0.171212098970246,0.0060676858079136906,65
0.13271681467692056,0.00507439436695174,0.014974435170491537,0.0037486206085416197,5,500,100,"{'max_depth': 5, 'min_samples_leaf': 500, 'min_samples_split': 100}",0.1787858538200733,0.1709186288650381,0.16393181422562658,0.171212098970246,0.0060676858079136906,65
0.10553987820943196,0.005798224768172915,0.011581818262736002,0.002180000737896198,5,500,250,"{'max_depth': 5, 'min_samples_leaf': 500, 'min_samples_split': 250}",0.1787858538200733,0.1709186288650381,0.16393181422562658,0.171212098970246,0.0060676858079136906,65
0.11430652936299641,0.019810378609817166,0.010288397471110025,0.0008146878866130512,5,500,500,"{'max_depth': 5, 'min_samples_leaf': 500, 'min_samples_split': 500}",0.1787858538200733,0.1709186288650381,0.16393181422562658,0.171212098970246,0.0060676858079136906,65
0.1885655721028646,0.016646654315180705,0.01114495595296224,0.0016982439893215874,6,50,50,"{'max_depth': 6, 'min_samples_leaf': 50, 'min_samples_split': 50}",0.18677523341256969,0.18119362146755918,0.16937712936597182,0.17911532808203356,0.0072531824578962525,31
0.19195930163065592,0.03394758139210395,0.01211849848429362,0.0010139737334062203,6,50,100,"{'max_depth': 6, 'min_samples_leaf': 50, 'min_samples_split': 100}",0.18677523341256969,0.18119362146755918,0.16937712936597182,0.17911532808203356,0.0072531824578962525,31
0.18030055363972983,0.017928422935718447,0.01089040438334147,0.0024876190879394677,6,50,250,"{'max_depth': 6, 'min_samples_leaf': 50, 'min_samples_split': 250}",0.1874279883785958,0.178292041917201,0.1693132412353785,0.1783444238437251,0.007395407309735988,40
0.17549260457356772,0.0018739339686432376,0.010723034540812174,0.002267077469856449,6,50,500,"{'max_depth': 6, 'min_samples_leaf': 50, 'min_samples_split': 500}",0.18984015057859838,0.17703165203709487,0.1702507014043348,0.17904083467334267,0.008122571057947676,33
0.16479857762654623,0.014180869782577415,0.011616706848144531,0.0020675125901857025,6,100,50,"{'max_depth': 6, 'min_samples_leaf': 100, 'min_samples_split': 50}",0.1877247555943869,0.17912429225432058,0.17589873790557065,0.18091592858475938,0.004991402217778075,22
0.1754456361134847,0.015507497278154238,0.012554486592610678,0.0036046959701613976,6,100,100,"{'max_depth': 6, 'min_samples_leaf': 100, 'min_samples_split': 100}",0.1877247555943869,0.17912429225432058,0.17589873790557065,0.18091592858475938,0.004991402217778075,22
0.1638967196146647,0.014310271700963174,0.010216077168782553,0.0008274311511281962,6,100,250,"{'max_depth': 6, 'min_samples_leaf': 100, 'min_samples_split': 250}",0.18850446480576932,0.17912429225432058,0.1758471261369717,0.1811586277323539,0.005363826132656214,21
0.1564361254374186,0.01836062105346292,0.01223285992940267,0.003091760142200567,6,100,500,"{'max_depth': 6, 'min_samples_leaf': 100, 'min_samples_split': 500}",0.18984015057859838,0.17758046656117893,0.17377602559674069,0.18039888091217268,0.006854274697763514,26
0.16124916076660156,0.02290820727139801,0.023711999257405598,0.01758009055886379,6,250,50,"{'max_depth': 6, 'min_samples_leaf': 250, 'min_samples_split': 50}",0.19267711900311457,0.1804729229468155,0.17653401833707685,0.18322802009566896,0.006872304077632784,15
0.15259035428365073,0.01631112943988056,0.011654853820800781,0.0015556487753590096,6,250,100,"{'max_depth': 6, 'min_samples_leaf': 250, 'min_samples_split': 100}",0.19267711900311457,0.1804729229468155,0.17653401833707685,0.18322802009566896,0.006872304077632784,15
0.14086222648620605,0.008163038115441135,0.009867032368977865,0.0003330336523298945,6,250,250,"{'max_depth': 6, 'min_samples_leaf': 250, 'min_samples_split': 250}",0.19267711900311457,0.1804729229468155,0.17653401833707685,0.18322802009566896,0.006872304077632784,15
0.15755732854207358,0.02222159432823164,0.011968374252319336,0.001606900908438928,6,250,500,"{'max_depth': 6, 'min_samples_leaf': 250, 'min_samples_split': 500}",0.19267711900311457,0.1804729229468155,0.17653401833707685,0.18322802009566896,0.006872304077632784,15
0.13883026440938315,0.01548619210209462,0.012829860051472982,0.0027850781205382654,6,500,50,"{'max_depth': 6, 'min_samples_leaf': 500, 'min_samples_split': 50}",0.18381442068439025,0.1723232924920417,0.16595587299037545,0.17403119538893583,0.007390066786516647,57
0.14668671290079752,0.0015908020528907804,0.010585467020670572,0.0014767296167315128,6,500,100,"{'max_depth': 6, 'min_samples_leaf': 500, 'min_samples_split': 100}",0.18381442068439025,0.1723232924920417,0.16595587299037545,0.17403119538893583,0.007390066786516647,57
0.1277627150217692,0.01383239416302281,0.01007405916849772,0.0005560734109438774,6,500,250,"{'max_depth': 6, 'min_samples_leaf': 500, 'min_samples_split': 250}",0.18381442068439025,0.1723232924920417,0.16595587299037545,0.17403119538893583,0.007390066786516647,57
0.13065107663472494,0.010743205627799844,0.011255661646525065,0.0010839866925177709,6,500,500,"{'max_depth': 6, 'min_samples_leaf': 500, 'min_samples_split': 500}",0.18381442068439025,0.1723232924920417,0.16595587299037545,0.17403119538893583,0.007390066786516647,57
